Cliente,Contrato,Tipo de Crédito,Montante a Recuperar
Cliente0906,Contrato0218,Outro Crédito,142.90
Cliente0907,Contrato0987,Outro Crédito,"1,192.84"
Cliente0908,Contrato3018,Crédito Individual,"9,140.79"
Cliente0909,Contrato0746,Outro Crédito,126.78
Cliente0910,Contrato0220,Outro Crédito,107.32
Cliente0910,Contrato2731,Crédito Individual,846.32
Cliente0911,Contrato0287,Outro Crédito,"1,605.85"
Cliente0912,Contrato0385,Outro Crédito,"1,165.22"
Cliente0913,Contrato0968,Outro Crédito,134.43
Cliente0914,Contrato1181,Outro Crédito,41.25
Cliente0915,Contrato1206,Outro Crédito,62.95
Cliente0916,Contrato1300,Outro Crédito,632.18
Cliente0916,Contrato3295,Crédito Individual,"3,480.04"
Cliente0917,Contrato1918,Outro Crédito,"66,729.66"
Cliente0918,Contrato1286,Outro Crédito,"1,428.18"
Cliente0918,Contrato1319,Outro Crédito,278.10
Cliente0919,Contrato1438,Outro Crédito,209.48
Cliente0919,Contrato3277,Outro Crédito,"9,192.74"
Cliente0919,Contrato3286,Outro Crédito,"12,663.51"
Cliente0920,Contrato1795,Outro Crédito,"1,202.44"
Cliente0921,Contrato0507,Outro Crédito,"1,036.45"
Cliente0921,Contrato2754,Crédito Individual,"1,501.25"
Cliente0921,Contrato2768,Crédito Individual,"25,623.65"
Cliente0921,Contrato2769,Crédito Individual,"5,911.89"
Cliente0922,Contrato1011,Outro Crédito,27.32
Cliente0923,Contrato0223,Outro Crédito,479.87
Cliente0924,Contrato0224,Outro Crédito,153.41
Cliente0925,Contrato0293,Outro Crédito,704.24
Cliente0926,Contrato0286,Outro Crédito,815.51
Cliente0926,Contrato2767,Crédito Individual,"34,405.37"
Cliente0927,Contrato0225,Outro Crédito,350.08
Cliente0927,Contrato1957,Crédito Individual,"14,536.24"
Cliente0928,Contrato0480,Outro Crédito,70.05
Cliente0928,Contrato2044,Crédito Individual,"6,936.35"
Cliente0928,Contrato2299,Crédito Cartões,117.79
Cliente0929,Contrato0226,Outro Crédito,"3,884.98"
Cliente0930,Contrato1330,Outro Crédito,15.60
Cliente0931,Contrato3162,Outro Crédito,"48,192.42"
Cliente0932,Contrato0512,Outro Crédito,33.89
Cliente0933,Contrato2683,Crédito Individual,"8,912.12"
Cliente0934,Contrato0991,Outro Crédito,177.32
Cliente0935,Contrato0227,Outro Crédito,170.80
Cliente0936,Contrato0228,Outro Crédito,62.75
Cliente0936,Contrato1802,Crédito Habitação,920.58
Cliente0937,Contrato2955,Crédito Individual,"28,147.34"
Cliente0938,Contrato1818,Outro Crédito,"4,057.06"
Cliente0939,Contrato0426,Outro Crédito,409.22
Cliente0939,Contrato0427,Outro Crédito,"31,682.73"
Cliente0939,Contrato2144,Outro Crédito,"3,830.79"
Cliente0940,Contrato0229,Outro Crédito,18.07
Cliente0941,Contrato0641,Outro Crédito,"3,103.55"
Cliente0941,Contrato2394,Crédito Cartões,"11,417.77"
Cliente0942,Contrato0230,Outro Crédito,"2,341.89"
Cliente0942,Contrato0470,Outro Crédito,41.74
Cliente0942,Contrato1980,Crédito Individual,"6,052.44"
Cliente0943,Contrato2898,Crédito Individual,"1,588.32"
Cliente0943,Contrato3077,Crédito Individual,"3,240.62"
Cliente0944,Contrato3112,Crédito Individual,"5,257.57"
Cliente0945,Contrato1290,Outro Crédito,5.35
Cliente0946,Contrato0232,Outro Crédito,111.14
Cliente0947,Contrato0233,Outro Crédito,664.90
Cliente0947,Contrato2310,Crédito Cartões,"8,518.03"
Cliente0948,Contrato0235,Outro Crédito,175.78
Cliente0948,Contrato2543,Crédito Cartões,97.76
Cliente0949,Contrato0234,Outro Crédito,203.58
Cliente0950,Contrato0236,Outro Crédito,82.22
Cliente0950,Contrato2130,Crédito Habitação,"37,742.91"
Cliente0951,Contrato1925,Outro Crédito,124.70
Cliente0952,Contrato0331,Outro Crédito,"6,469.20"
Cliente0952,Contrato1958,Crédito Habitação,"55,782.36"
Cliente0952,Contrato1979,Crédito Habitação,"30,439.09"
Cliente0953,Contrato1089,Outro Crédito,"1,648.10"
Cliente0953,Contrato2561,Crédito Cartões,612.64
Cliente0954,Contrato0373,Outro Crédito,5.39
Cliente0955,Contrato3071,Crédito Individual,"5,743.29"
Cliente0956,Contrato1809,Outro Crédito,"5,819.81"
Cliente0957,Contrato1838,Outro Crédito,763.16
Cliente0957,Contrato1839,Outro Crédito,299.28
Cliente0958,Contrato1840,Outro Crédito,"2,469.05"
Cliente0959,Contrato0238,Outro Crédito,224.55
Cliente0959,Contrato2796,Crédito Individual,"1,961.37"
Cliente0960,Contrato0239,Outro Crédito,42.64
Cliente0961,Contrato0240,Outro Crédito,251.70
Cliente0962,Contrato0241,Outro Crédito,"1,164.90"
Cliente0963,Contrato2247,Crédito Cartões,"2,818.16"
Cliente0964,Contrato0242,Outro Crédito,323.07
Cliente0964,Contrato2895,Crédito Individual,"32,744.17"
Cliente0965,Contrato2670,Crédito Individual,"1,811.04"
Cliente0966,Contrato1841,Outro Crédito,279.33
Cliente0966,Contrato1842,Outro Crédito,"1,496.39"
Cliente0967,Contrato0243,Outro Crédito,58.19
Cliente0968,Contrato0584,Outro Crédito,45.80
Cliente0968,Contrato1804,Crédito Habitação,"1,717.42"
Cliente0968,Contrato3177,Crédito Habitação,"2,172.65"
Cliente0968,Contrato3259,Crédito Habitação,"1,514.25"
Cliente0969,Contrato1943,Outro Crédito,"1,075.42"
Cliente0970,Contrato0244,Outro Crédito,"1,165.59"
Cliente0971,Contrato1805,Crédito Habitação,393.96
Cliente0972,Contrato2834,Crédito Individual,865.02
Cliente0973,Contrato1968,Crédito Individual,"3,296.25"
Cliente0974,Contrato0245,Outro Crédito,50.14
Cliente0974,Contrato2934,Crédito Individual,"5,767.82"
Cliente0975,Contrato1806,Crédito Habitação,161.51
Cliente0976,Contrato0274,Outro Crédito,171.04
Cliente0976,Contrato3265,Crédito Individual,"2,838.45"
Cliente0977,Contrato2569,Crédito Cartões,67.59
Cliente0978,Contrato0246,Outro Crédito,581.88
Cliente0978,Contrato2748,Crédito Individual,724.82
Cliente0978,Contrato3069,Crédito Individual,"23,422.87"
Cliente0979,Contrato0247,Outro Crédito,"1,941.19"
Cliente0980,Contrato2256,Crédito Cartões,98.53
Cliente0981,Contrato0522,Outro Crédito,68.80
Cliente0981,Contrato2737,Crédito Individual,"1,617.98"
Cliente0982,Contrato0249,Outro Crédito,484.86
Cliente0983,Contrato0723,Outro Crédito,992.97
Cliente0983,Contrato2458,Crédito Cartões,130.66
Cliente0984,Contrato1843,Outro Crédito,643.45
Cliente0985,Contrato0250,Outro Crédito,"2,513.03"
Cliente0985,Contrato1959,Crédito Individual,"2,901.30"
Cliente0985,Contrato2235,Crédito Cartões,"2,878.80"
Cliente0986,Contrato0651,Outro Crédito,523.48
Cliente0987,Contrato0251,Outro Crédito,31.37
Cliente0988,Contrato0252,Outro Crédito,794.31
Cliente0988,Contrato2074,Crédito Habitação,"39,082.23"
Cliente0989,Contrato3046,Crédito Individual,"2,071.58"
Cliente0990,Contrato2096,Crédito Habitação,439.40
Cliente0990,Contrato2848,Crédito Habitação,127.32
Cliente0991,Contrato1810,Outro Crédito,"6,755.16"
Cliente0992,Contrato0708,Outro Crédito,307.36
Cliente0992,Contrato2386,Crédito Cartões,863.14
Cliente0992,Contrato2831,Crédito Habitação,"4,389.76"
Cliente0993,Contrato2804,Crédito Habitação,"5,313.24"
Cliente0994,Contrato0440,Outro Crédito,199.48
Cliente0994,Contrato3072,Crédito Individual,"7,723.43"
Cliente0995,Contrato1811,Outro Crédito,"10,688.76"
Cliente0996,Contrato2280,Crédito Cartões,"1,725.38"
Cliente0997,Contrato1796,Outro Crédito,"3,770.83"
Cliente0998,Contrato0254,Outro Crédito,35.65
Cliente0999,Contrato0722,Outro Crédito,88.99
Cliente1000,Contrato0255,Outro Crédito,100.96
Cliente1001,Contrato3023,Crédito Habitação,939.07
Cliente1002,Contrato0952,Outro Crédito,33.97
Cliente1003,Contrato0355,Outro Crédito,58.93
Cliente1003,Contrato2254,Crédito Cartões,0.16
Cliente1004,Contrato1785,Outro Crédito,"6,449.34"
Cliente1005,Contrato1375,Outro Crédito,17.34
Cliente1006,Contrato0638,Outro Crédito,509.28
Cliente1006,Contrato2358,Crédito Cartões,"1,218.80"
Cliente1007,Contrato0598,Outro Crédito,21.11
Cliente1007,Contrato2982,Crédito Individual,"31,352.44"
Cliente1008,Contrato1343,Outro Crédito,626.64
Cliente1008,Contrato3278,Crédito Individual,"1,777.62"
Cliente1009,Contrato2287,Crédito Cartões,"2,937.14"
Cliente1010,Contrato1737,Outro Crédito,"3,975.42"
Cliente1011,Contrato0257,Outro Crédito,"2,238.83"
Cliente1012,Contrato0882,Outro Crédito,149.14
Cliente1013,Contrato3052,Outro Crédito,"2,680.85"
Cliente1014,Contrato0258,Outro Crédito,149.09
Cliente1014,Contrato3001,Outro Crédito,"14,236.00"
Cliente1015,Contrato0260,Outro Crédito,"2,343.87"
Cliente1016,Contrato0610,Outro Crédito,41.64
Cliente1017,Contrato0612,Outro Crédito,198.62
Cliente1017,Contrato0613,Outro Crédito,"16,454.01"
Cliente1017,Contrato2128,Crédito Habitação,531.21
Cliente1017,Contrato2937,Outro Crédito,"8,387.11"
Cliente1018,Contrato1052,Outro Crédito,210.33
Cliente1019,Contrato0261,Outro Crédito,61.35
Cliente1019,Contrato2274,Crédito Cartões,"1,154.96"
Cliente1020,Contrato0406,Outro Crédito,65.78
Cliente1020,Contrato1999,Crédito Individual,771.55
Cliente1021,Contrato0262,Outro Crédito,2.52
Cliente1022,Contrato0263,Outro Crédito,518.82
Cliente1023,Contrato2063,Crédito Individual,"1,236.98"
Cliente1023,Contrato2894,Crédito Individual,"17,592.03"
Cliente1024,Contrato0351,Outro Crédito,153.07
Cliente1025,Contrato0579,Outro Crédito,104.34
Cliente1026,Contrato1006,Outro Crédito,31.56
Cliente1027,Contrato0266,Outro Crédito,530.07
Cliente1028,Contrato3039,Crédito Individual,"5,480.98"
Cliente1029,Contrato2747,Outro Crédito,"46,323.44"
Cliente1030,Contrato0269,Outro Crédito,3.76
Cliente1031,Contrato0593,Outro Crédito,"3,201.35"
Cliente1032,Contrato2808,Crédito Habitação,"7,765.69"
Cliente1033,Contrato0270,Outro Crédito,"10,459.78"
Cliente1034,Contrato0356,Outro Crédito,"7,086.55"
Cliente1034,Contrato2706,Outro Crédito,"38,424.14"
Cliente1035,Contrato1162,Outro Crédito,29.38
Cliente1036,Contrato0271,Outro Crédito,143.78
Cliente1037,Contrato0272,Outro Crédito,"4,389.58"
Cliente1037,Contrato0273,Outro Crédito,"26,039.50"
Cliente1037,Contrato2108,Outro Crédito,"30,980.71"
Cliente1037,Contrato2276,Crédito Cartões,"7,749.16"
Cliente1037,Contrato2282,Crédito Cartões,766.41
Cliente1038,Contrato0599,Outro Crédito,14.57
Cliente1038,Contrato3158,Crédito Individual,"22,281.20"
Cliente1039,Contrato2066,Crédito Habitação,"19,415.30"
Cliente1040,Contrato2722,Crédito Individual,"2,730.68"
Cliente1041,Contrato1998,Crédito Individual,"9,756.75"
Cliente1042,Contrato2558,Crédito Cartões,48.37
Cliente1043,Contrato1010,Outro Crédito,38.13
Cliente1044,Contrato3207,Crédito Individual,"6,476.83"
Cliente1045,Contrato0732,Outro Crédito,86.19
Cliente1045,Contrato2862,Crédito Habitação,"14,935.85"
Cliente1046,Contrato0276,Outro Crédito,85.25
Cliente1046,Contrato3169,Crédito Individual,"15,544.90"
Cliente1047,Contrato0930,Outro Crédito,37.81
Cliente1048,Contrato1026,Outro Crédito,42.98
Cliente1048,Contrato2541,Crédito Cartões,276.57
Cliente1049,Contrato1812,Outro Crédito,"9,463.29"
Cliente1050,Contrato0277,Outro Crédito,732.92
Cliente1050,Contrato1828,Crédito Habitação,"14,035.90"
Cliente1050,Contrato2160,Outro Crédito,"4,982.79"
Cliente1050,Contrato2258,Crédito Cartões,"11,185.96"
Cliente1050,Contrato2863,Crédito Individual,"16,056.50"
Cliente1051,Contrato3048,Crédito Individual,"6,567.18"
Cliente1052,Contrato0278,Outro Crédito,664.42
Cliente1053,Contrato0279,Outro Crédito,31.80
Cliente1053,Contrato3271,Crédito Individual,"2,132.40"
Cliente1054,Contrato0280,Outro Crédito,48.94
Cliente1054,Contrato2718,Crédito Individual,"2,769.10"
Cliente1055,Contrato0833,Outro Crédito,37.16
Cliente1056,Contrato0382,Outro Crédito,456.11
Cliente1057,Contrato0281,Outro Crédito,24.73
Cliente1058,Contrato1813,Outro Crédito,"31,212.40"
Cliente1059,Contrato3022,Crédito Individual,"23,380.69"
Cliente1060,Contrato2050,Crédito Habitação,"14,361.39"
Cliente1061,Contrato2533,Crédito Cartões,103.99
Cliente1062,Contrato1814,Outro Crédito,"1,468.01"
Cliente1063,Contrato2499,Crédito Cartões,810.75
Cliente1064,Contrato1222,Outro Crédito,1.82
Cliente1065,Contrato2850,Crédito Habitação,"3,354.08"
Cliente1065,Contrato2851,Crédito Habitação,"1,578.27"
Cliente1066,Contrato1043,Outro Crédito,32.52
Cliente1066,Contrato3258,Crédito Individual,"6,535.62"
Cliente1067,Contrato2870,Crédito Habitação,"6,075.42"
Cliente1067,Contrato2871,Crédito Habitação,"3,351.11"
Cliente1067,Contrato3067,Crédito Habitação,"7,789.16"
Cliente1068,Contrato3269,Outro Crédito,"37,322.42"
Cliente1069,Contrato3147,Crédito Habitação,451.38
Cliente1070,Contrato0284,Outro Crédito,132.97
Cliente1071,Contrato2230,Crédito Cartões,"2,974.23"
Cliente1072,Contrato0285,Outro Crédito,404.99
Cliente1072,Contrato2736,Crédito Individual,"20,193.55"
Cliente1072,Contrato2777,Crédito Individual,"5,326.28"
Cliente1073,Contrato1816,Outro Crédito,"1,305.63"
Cliente1074,Contrato1826,Outro Crédito,"2,929.00"
Cliente1075,Contrato2882,Crédito Habitação,"10,998.10"
Cliente1076,Contrato0698,Outro Crédito,132.60
Cliente1077,Contrato0288,Outro Crédito,106.56
Cliente1078,Contrato0289,Outro Crédito,0.00
Cliente1079,Contrato0290,Outro Crédito,291.95
Cliente1080,Contrato1241,Outro Crédito,448.96
Cliente1080,Contrato2588,Crédito Cartões,325.25
Cliente1081,Contrato0291,Outro Crédito,5.23
Cliente1082,Contrato0292,Outro Crédito,702.21
Cliente1082,Contrato2583,Crédito Cartões,0.01
Cliente1083,Contrato2109,Crédito Habitação,"2,221.60"
Cliente1083,Contrato2110,Crédito Habitação,200.92
Cliente1083,Contrato2126,Crédito Habitação,236.74
Cliente1084,Contrato2099,Crédito Habitação,"2,130.26"
Cliente1084,Contrato2100,Crédito Habitação,"1,276.13"
Cliente1085,Contrato1952,Crédito Individual,"4,000.32"
Cliente1086,Contrato0294,Outro Crédito,"18,739.16"
Cliente1086,Contrato2058,Outro Crédito,"66,575.30"
Cliente1086,Contrato2134,Outro Crédito,"2,135.43"
Cliente1087,Contrato1819,Outro Crédito,738.54
Cliente1088,Contrato2172,Outro Crédito,715.98
Cliente1088,Contrato2173,Outro Crédito,"7,704.57"
Cliente1088,Contrato2174,Outro Crédito,"2,992.27"
Cliente1088,Contrato3199,Outro Crédito,"637,054.69"
Cliente1088,Contrato3200,Outro Crédito,"36,019.05"
Cliente1089,Contrato2732,Crédito Individual,"20,002.58"
Cliente1090,Contrato2998,Crédito Individual,"18,383.36"
Cliente1091,Contrato1145,Outro Crédito,402.20
Cliente1092,Contrato1964,Crédito Individual,"17,301.04"
Cliente1093,Contrato0296,Outro Crédito,"1,139.83"
Cliente1093,Contrato0297,Outro Crédito,"149,799.35"
Cliente1093,Contrato2154,Outro Crédito,"17,135.16"
Cliente1094,Contrato0298,Outro Crédito,36.25
Cliente1094,Contrato2082,Crédito Habitação,"25,092.37"
Cliente1095,Contrato2812,Crédito Individual,"30,636.32"
Cliente1096,Contrato0299,Outro Crédito,114.07
Cliente1097,Contrato2017,Crédito Individual,"39,772.14"
Cliente1098,Contrato0300,Outro Crédito,133.38
Cliente1098,Contrato2332,Crédito Cartões,357.15
Cliente1099,Contrato3014,Crédito Individual,"7,297.84"
Cliente1100,Contrato0302,Outro Crédito,464.99
Cliente1100,Contrato0303,Outro Crédito,"29,747.07"
Cliente1101,Contrato0304,Outro Crédito,119.69
Cliente1101,Contrato2243,Crédito Cartões,"7,213.63"
Cliente1102,Contrato2098,Crédito Habitação,"11,137.52"
Cliente1102,Contrato2271,Crédito Cartões,790.10
Cliente1102,Contrato2272,Crédito Cartões,464.77
Cliente1102,Contrato2794,Crédito Individual,"12,350.41"
Cliente1103,Contrato2028,Outro Crédito,"18,146.06"
Cliente1103,Contrato2029,Outro Crédito,"16,467.40"
Cliente1103,Contrato2049,Outro Crédito,"20,980.06"
Cliente1104,Contrato2229,Crédito Cartões,"3,779.36"
Cliente1105,Contrato1066,Outro Crédito,3.95
Cliente1106,Contrato1168,Outro Crédito,18.47
Cliente1107,Contrato2306,Crédito Cartões,"3,490.01"
Cliente1108,Contrato0664,Outro Crédito,284.64
Cliente1108,Contrato2380,Crédito Cartões,"7,346.73"
Cliente1109,Contrato1997,Crédito Habitação,"1,405.22"
Cliente1109,Contrato2054,Crédito Individual,"9,799.13"
Cliente1109,Contrato2234,Crédito Cartões,267.03
Cliente1110,Contrato0388,Outro Crédito,28.90
Cliente1110,Contrato2677,Crédito Individual,"1,417.87"
Cliente1111,Contrato1265,Outro Crédito,29.85
Cliente1112,Contrato1008,Outro Crédito,64.80
Cliente1113,Contrato1003,Outro Crédito,30.44
Cliente1114,Contrato0309,Outro Crédito,253.77
Cliente1114,Contrato1987,Crédito Individual,"3,918.93"
Cliente1115,Contrato0310,Outro Crédito,286.18
Cliente1115,Contrato0311,Outro Crédito,"30,538.53"
Cliente1115,Contrato3036,Outro Crédito,"33,471.70"
Cliente1116,Contrato1985,Crédito Individual,"7,004.47"
Cliente1117,Contrato2399,Crédito Cartões,"7,787.81"
Cliente1118,Contrato0312,Outro Crédito,98.57
Cliente1118,Contrato2512,Crédito Cartões,"1,110.11"
Cliente1119,Contrato0315,Outro Crédito,"7,232.76"
Cliente1119,Contrato2730,Crédito Individual,"13,745.41"
Cliente1120,Contrato1350,Outro Crédito,26.16
Cliente1121,Contrato0316,Outro Crédito,"6,369.59"
Cliente1122,Contrato0317,Outro Crédito,99.50
Cliente1123,Contrato0343,Outro Crédito,"1,988.37"
Cliente1124,Contrato0318,Outro Crédito,"18,276.55"
Cliente1124,Contrato0319,Outro Crédito,"164,003.47"
Cliente1124,Contrato1995,Outro Crédito,"119,642.56"
Cliente1125,Contrato0339,Outro Crédito,884.11
Cliente1125,Contrato1972,Crédito Habitação,"11,410.06"
Cliente1125,Contrato1973,Crédito Habitação,"17,064.74"
Cliente1125,Contrato1974,Crédito Habitação,"11,286.63"
Cliente1125,Contrato2241,Crédito Cartões,"2,765.28"
Cliente1126,Contrato0320,Outro Crédito,"5,750.87"
Cliente1126,Contrato2119,Outro Crédito,"10,661.46"
Cliente1127,Contrato1969,Crédito Habitação,"15,991.61"
Cliente1128,Contrato2071,Crédito Habitação,"30,869.81"
Cliente1129,Contrato0322,Outro Crédito,"8,762.00"
Cliente1129,Contrato2038,Outro Crédito,"30,913.07"
Cliente1130,Contrato0321,Outro Crédito,552.23
Cliente1131,Contrato1966,Crédito Individual,"22,276.86"
Cliente1132,Contrato0916,Outro Crédito,97.11
Cliente1133,Contrato2298,Crédito Cartões,"1,337.84"
Cliente1134,Contrato1349,Outro Crédito,750.30
Cliente1134,Contrato2615,Crédito Cartões,135.10
Cliente1135,Contrato0684,Outro Crédito,113.63
Cliente1135,Contrato2984,Crédito Habitação,"42,341.67"
Cliente1135,Contrato3082,Crédito Individual,"2,449.86"
Cliente1136,Contrato0754,Outro Crédito,52.20
Cliente1136,Contrato2417,Crédito Cartões,520.35
Cliente1137,Contrato0323,Outro Crédito,31.61
Cliente1138,Contrato2676,Crédito Individual,"24,906.17"
Cliente1139,Contrato0324,Outro Crédito,162.80
Cliente1140,Contrato0325,Outro Crédito,28.86
Cliente1141,Contrato1986,Crédito Individual,"3,369.90"
Cliente1142,Contrato2803,Crédito Individual,"12,708.71"
Cliente1143,Contrato2663,Crédito Individual,"29,984.11"
Cliente1144,Contrato1954,Crédito Individual,"2,346.15"
Cliente1145,Contrato0326,Outro Crédito,"3,880.89"
Cliente1145,Contrato1956,Crédito Individual,"5,454.05"
Cliente1145,Contrato1962,Crédito Habitação,"73,542.75"
Cliente1145,Contrato2236,Crédito Cartões,632.65
Cliente1146,Contrato2519,Crédito Cartões,543.75
Cliente1147,Contrato0327,Outro Crédito,309.96
Cliente1147,Contrato3119,Outro Crédito,"11,336.85"
Cliente1148,Contrato0784,Outro Crédito,"4,108.12"
Cliente1149,Contrato0329,Outro Crédito,"1,242.72"
Cliente1149,Contrato0330,Outro Crédito,"40,303.81"
Cliente1149,Contrato2039,Outro Crédito,"51,335.99"
Cliente1149,Contrato2094,Outro Crédito,"13,707.70"
Cliente1150,Contrato2705,Crédito Individual,"1,452.18"
Cliente1151,Contrato2168,Outro Crédito,"203,243.04"
Cliente1151,Contrato3168,Outro Crédito,"1,509,798.93"
Cliente1152,Contrato2844,Crédito Individual,"2,143.73"
Cliente1153,Contrato0332,Outro Crédito,21.38
Cliente1153,Contrato2015,Crédito Habitação,"36,238.20"
Cliente1154,Contrato0333,Outro Crédito,167.92
Cliente1154,Contrato0569,Outro Crédito,258.55
Cliente1154,Contrato2111,Crédito Habitação,"1,386.70"
Cliente1154,Contrato2822,Crédito Habitação,"15,209.33"
Cliente1154,Contrato2823,Crédito Habitação,"6,319.68"
Cliente1154,Contrato3182,Outro Crédito,"44,571.68"
Cliente1155,Contrato0334,Outro Crédito,"1,658.13"
Cliente1155,Contrato2257,Crédito Cartões,812.25
Cliente1155,Contrato2391,Crédito Cartões,"1,331.96"
Cliente1155,Contrato2778,Crédito Individual,"12,071.11"
Cliente1155,Contrato2807,Crédito Individual,"10,338.40"
Cliente1156,Contrato0335,Outro Crédito,546.02
Cliente1157,Contrato0336,Outro Crédito,484.36
Cliente1157,Contrato2740,Outro Crédito,"21,189.13"
Cliente1158,Contrato0342,Outro Crédito,2.80
Cliente1158,Contrato2868,Crédito Individual,"26,732.46"
Cliente1159,Contrato3266,Crédito Individual,"5,530.34"
Cliente1160,Contrato3234,Outro Crédito,"27,574.90"
Cliente1161,Contrato2264,Crédito Cartões,"1,004.66"
Cliente1162,Contrato2239,Crédito Cartões,349.23
Cliente1162,Contrato3233,Crédito Individual,"3,632.30"
Cliente1163,Contrato0521,Outro Crédito,"1,247.42"
Cliente1163,Contrato2311,Crédito Cartões,"1,134.07"
Cliente1164,Contrato0337,Outro Crédito,92.02
Cliente1164,Contrato2150,Outro Crédito,"3,425.13"
Cliente1164,Contrato2970,Outro Crédito,"7,052.56"
Cliente1164,Contrato3025,Outro Crédito,"3,485.23"
Cliente1164,Contrato3185,Outro Crédito,"101,295.09"
Cliente1165,Contrato0338,Outro Crédito,258.95
Cliente1165,Contrato0729,Outro Crédito,271.21
Cliente1165,Contrato3020,Crédito Individual,"1,340.34"
Cliente1165,Contrato3021,Crédito Individual,"5,595.26"
Cliente1165,Contrato3065,Crédito Individual,"22,173.32"
Cliente1166,Contrato3080,Outro Crédito,"4,632.37"
Cliente1167,Contrato1978,Crédito Individual,"5,920.24"
Cliente1168,Contrato2786,Crédito Individual,"2,987.22"
Cliente1168,Contrato2942,Crédito Individual,"3,834.98"
Cliente1169,Contrato2265,Crédito Cartões,"7,111.05"
Cliente1170,Contrato1977,Crédito Habitação,"1,174.90"
Cliente1171,Contrato2244,Crédito Cartões,"1,562.13"
Cliente1172,Contrato2752,Crédito Individual,"14,531.75"
Cliente1173,Contrato0340,Outro Crédito,845.67
Cliente1173,Contrato2685,Crédito Individual,"10,539.14"
Cliente1174,Contrato2449,Crédito Cartões,497.77
Cliente1175,Contrato0341,Outro Crédito,21.56
Cliente1175,Contrato3263,Crédito Individual,"1,278.23"
Cliente1176,Contrato1291,Outro Crédito,7.74
Cliente1177,Contrato2004,Crédito Habitação,"17,920.67"
Cliente1177,Contrato2005,Crédito Habitação,"3,666.18"
Cliente1178,Contrato0850,Outro Crédito,"2,407.90"
Cliente1179,Contrato2083,Crédito Habitação,"8,195.67"
Cliente1179,Contrato2981,Crédito Habitação,"5,815.29"
Cliente1180,Contrato1289,Outro Crédito,30.11
Cliente1181,Contrato0345,Outro Crédito,"2,482.15"
Cliente1182,Contrato0346,Outro Crédito,51.41
Cliente1182,Contrato1975,Crédito Habitação,"24,751.04"
Cliente1182,Contrato2929,Crédito Habitação,"89,276.66"
Cliente1183,Contrato2250,Crédito Cartões,"2,357.87"
Cliente1184,Contrato0347,Outro Crédito,"10,027.50"
Cliente1185,Contrato2956,Crédito Individual,"18,447.92"
Cliente1186,Contrato1235,Outro Crédito,397.14
Cliente1186,Contrato1236,Outro Crédito,"4,661.40"
Cliente1187,Contrato0348,Outro Crédito,66.72
Cliente1188,Contrato2034,Crédito Individual,"2,279.36"
Cliente1189,Contrato2601,Crédito Cartões,523.69
Cliente1190,Contrato0395,Outro Crédito,836.24
Cliente1191,Contrato2422,Crédito Cartões,"1,219.92"
Cliente1192,Contrato2657,Crédito Cartões,617.40
Cliente1193,Contrato2795,Crédito Individual,"5,600.96"
Cliente1194,Contrato0383,Outro Crédito,129.93
Cliente1194,Contrato2019,Crédito Habitação,"19,878.52"
Cliente1195,Contrato0353,Outro Crédito,480.77
Cliente1196,Contrato0497,Outro Crédito,"25,270.11"
Cliente1196,Contrato2302,Crédito Cartões,"8,439.28"
Cliente1197,Contrato0872,Outro Crédito,80.02
Cliente1197,Contrato3033,Crédito Individual,"1,911.69"
Cliente1198,Contrato1213,Outro Crédito,457.47
Cliente1199,Contrato2012,Crédito Individual,"6,564.86"
Cliente1199,Contrato2771,Crédito Individual,"5,953.68"
Cliente1199,Contrato2927,Crédito Individual,"13,556.81"
Cliente1200,Contrato0358,Outro Crédito,163.22
Cliente1200,Contrato0571,Outro Crédito,167.66
Cliente1200,Contrato2729,Crédito Individual,"2,889.73"
Cliente1201,Contrato0357,Outro Crédito,"5,009.28"
Cliente1201,Contrato2165,Outro Crédito,"80,528.81"
Cliente1201,Contrato2876,Outro Crédito,"1,358,883.35"
Cliente1201,Contrato2933,Outro Crédito,"152,032.38"
Cliente1201,Contrato2994,Outro Crédito,"14,174.03"
Cliente1202,Contrato0359,Outro Crédito,"6,531.36"
Cliente1203,Contrato0847,Outro Crédito,31.53
Cliente1204,Contrato0360,Outro Crédito,174.63
Cliente1205,Contrato1121,Outro Crédito,5.04
Cliente1206,Contrato2836,Outro Crédito,"33,669.52"
Cliente1207,Contrato0901,Outro Crédito,211.87
Cliente1208,Contrato2861,Crédito Habitação,"32,150.29"
Cliente1208,Contrato2972,Crédito Individual,"4,163.26"
Cliente1209,Contrato0364,Outro Crédito,"1,528.88"
Cliente1209,Contrato2619,Crédito Cartões,566.14
Cliente1210,Contrato0365,Outro Crédito,"12,642.22"
Cliente1210,Contrato0366,Outro Crédito,"10,421.54"
Cliente1210,Contrato2040,Outro Crédito,"66,091.32"
Cliente1210,Contrato2105,Outro Crédito,"32,066.54"
Cliente1211,Contrato0367,Outro Crédito,58.90
Cliente1211,Contrato2008,Crédito Habitação,410.81
Cliente1211,Contrato2691,Crédito Individual,"2,117.86"
Cliente1212,Contrato3166,Crédito Individual,"24,064.49"
Cliente1213,Contrato3252,Crédito Habitação,791.99
Cliente1214,Contrato0379,Outro Crédito,75.98
Cliente1214,Contrato2277,Crédito Cartões,"2,952.62"
Cliente1215,Contrato2118,Crédito Habitação,"19,806.85"
Cliente1216,Contrato0368,Outro Crédito,99.54
Cliente1216,Contrato0369,Outro Crédito,"20,587.52"
