Cliente,Contrato,Tipo de Crédito,Montante a Recuperar
Cliente0910,Contrato1694,Outro Crédito,"3,770.83"
Cliente0911,Contrato2441,Crédito Cartões,229.90
Cliente0912,Contrato0231,Outro Crédito,45.13
Cliente0913,Contrato0650,Outro Crédito,107.94
Cliente0914,Contrato0232,Outro Crédito,119.91
Cliente0915,Contrato0860,Outro Crédito,43.45
Cliente0916,Contrato0322,Outro Crédito,68.40
Cliente0917,Contrato1683,Outro Crédito,"7,178.87"
Cliente0918,Contrato0577,Outro Crédito,584.90
Cliente0918,Contrato2212,Crédito Cartões,"1,408.29"
Cliente0919,Contrato1886,Crédito Habitação,405.62
Cliente0920,Contrato3050,Crédito Individual,"1,682.26"
Cliente0921,Contrato3080,Crédito Individual,"34,445.42"
Cliente0922,Contrato2149,Crédito Cartões,"3,486.66"
Cliente0923,Contrato1638,Outro Crédito,"3,975.42"
Cliente0924,Contrato0795,Outro Crédito,177.49
Cliente0925,Contrato0234,Outro Crédito,148.78
Cliente0925,Contrato2833,Outro Crédito,"18,688.42"
Cliente0926,Contrato0551,Outro Crédito,51.12
Cliente0927,Contrato0553,Outro Crédito,207.88
Cliente0927,Contrato0554,Outro Crédito,"16,439.83"
Cliente0927,Contrato2003,Crédito Habitação,599.79
Cliente0927,Contrato2783,Outro Crédito,"9,298.50"
Cliente0928,Contrato0951,Outro Crédito,257.55
Cliente0929,Contrato2136,Crédito Cartões,73.44
Cliente0930,Contrato0365,Outro Crédito,75.25
Cliente0930,Contrato1888,Crédito Individual,875.77
Cliente0931,Contrato0236,Outro Crédito,2.52
Cliente0932,Contrato0237,Outro Crédito,593.96
Cliente0933,Contrato1944,Crédito Individual,"1,388.57"
Cliente0933,Contrato2748,Crédito Individual,"17,592.03"
Cliente0934,Contrato0320,Outro Crédito,181.42
Cliente0935,Contrato0523,Outro Crédito,328.19
Cliente0936,Contrato0240,Outro Crédito,530.07
Cliente0937,Contrato2866,Crédito Individual,"5,480.98"
Cliente0938,Contrato2625,Outro Crédito,"22,329.44"
Cliente0939,Contrato0243,Outro Crédito,3.76
Cliente0940,Contrato1024,Outro Crédito,908.42
Cliente0940,Contrato2510,Crédito Cartões,530.86
Cliente0941,Contrato0536,Outro Crédito,"3,674.36"
Cliente0942,Contrato2679,Crédito Habitação,"7,765.69"
Cliente0943,Contrato0244,Outro Crédito,"10,433.97"
Cliente0944,Contrato0323,Outro Crédito,"7,071.73"
Cliente0944,Contrato2591,Outro Crédito,"38,424.14"
Cliente0945,Contrato0245,Outro Crédito,172.20
Cliente0946,Contrato0246,Outro Crédito,"4,336.84"
Cliente0946,Contrato0247,Outro Crédito,"25,925.91"
Cliente0946,Contrato1984,Outro Crédito,"28,269.55"
Cliente0946,Contrato2138,Crédito Cartões,"7,749.16"
Cliente0946,Contrato2144,Crédito Cartões,766.41
Cliente0947,Contrato0541,Outro Crédito,14.57
Cliente0947,Contrato2955,Crédito Individual,"22,281.20"
Cliente0948,Contrato1947,Crédito Habitação,"19,415.30"
Cliente0949,Contrato2604,Crédito Individual,"2,733.34"
Cliente0950,Contrato1887,Crédito Individual,"9,756.75"
Cliente0951,Contrato2389,Crédito Cartões,48.37
Cliente0952,Contrato0911,Outro Crédito,47.61
Cliente0953,Contrato2995,Crédito Individual,"6,478.90"
Cliente0954,Contrato3088,Outro Crédito,"50,118.78"
Cliente0955,Contrato2386,Crédito Cartões,53.17
Cliente0956,Contrato0658,Outro Crédito,86.12
Cliente0956,Contrato2722,Crédito Habitação,"19,119.03"
Cliente0957,Contrato0250,Outro Crédito,85.14
Cliente0957,Contrato2965,Crédito Individual,"15,544.90"
Cliente0958,Contrato0839,Outro Crédito,47.29
Cliente0959,Contrato0926,Outro Crédito,52.42
Cliente0959,Contrato2371,Crédito Cartões,342.89
Cliente0960,Contrato1709,Outro Crédito,"10,524.42"
Cliente0961,Contrato0251,Outro Crédito,732.85
Cliente0961,Contrato1726,Crédito Habitação,"11,846.05"
Cliente0961,Contrato2030,Outro Crédito,"5,873.39"
Cliente0961,Contrato2121,Crédito Cartões,"11,185.96"
Cliente0961,Contrato2723,Crédito Individual,"16,056.50"
Cliente0962,Contrato2873,Crédito Individual,"6,567.18"
Cliente0963,Contrato0252,Outro Crédito,638.87
Cliente0964,Contrato1288,Outro Crédito,921.38
Cliente0964,Contrato2495,Crédito Cartões,786.52
Cliente0965,Contrato0253,Outro Crédito,36.35
Cliente0965,Contrato3046,Crédito Individual,"2,297.89"
Cliente0966,Contrato0254,Outro Crédito,48.94
Cliente0966,Contrato2600,Crédito Individual,"2,769.10"
Cliente0967,Contrato0750,Outro Crédito,46.63
Cliente0968,Contrato0347,Outro Crédito,521.77
Cliente0969,Contrato1714,Crédito Habitação,"1,298.78"
Cliente0970,Contrato1710,Outro Crédito,"34,869.51"
Cliente0971,Contrato2849,Crédito Individual,"7,585.83"
Cliente0972,Contrato1931,Crédito Habitação,"14,367.39"
Cliente0973,Contrato1711,Outro Crédito,"1,619.60"
Cliente0974,Contrato1113,Outro Crédito,1.82
Cliente0975,Contrato2713,Crédito Habitação,"2,274.42"
Cliente0976,Contrato2728,Crédito Habitação,"8,345.20"
Cliente0977,Contrato3045,Outro Crédito,872.17
Cliente0977,Contrato3100,Outro Crédito,"27,029.31"
Cliente0978,Contrato1247,Outro Crédito,528.16
Cliente0979,Contrato2418,Crédito Cartões,229.67
Cliente0980,Contrato0257,Outro Crédito,151.88
Cliente0981,Contrato0841,Outro Crédito,347.07
Cliente0982,Contrato2096,Crédito Cartões,"3,419.53"
Cliente0983,Contrato0258,Outro Crédito,403.98
Cliente0983,Contrato2618,Crédito Individual,"20,193.55"
Cliente0983,Contrato2652,Crédito Individual,"5,180.46"
Cliente0984,Contrato1713,Outro Crédito,"1,438.28"
Cliente0985,Contrato1724,Outro Crédito,"3,251.12"
Cliente0986,Contrato2739,Crédito Habitação,"10,068.80"
Cliente0987,Contrato0627,Outro Crédito,161.02
Cliente0988,Contrato0261,Outro Crédito,125.50
Cliente0989,Contrato0262,Outro Crédito,337.90
Cliente0990,Contrato1133,Outro Crédito,600.50
Cliente0990,Contrato2413,Crédito Cartões,476.84
Cliente0991,Contrato0263,Outro Crédito,5.23
Cliente0992,Contrato0264,Outro Crédito,851.98
Cliente0992,Contrato2408,Crédito Cartões,0.01
Cliente0993,Contrato1985,Crédito Habitação,451.58
Cliente0994,Contrato1974,Crédito Habitação,462.14
Cliente0994,Contrato1975,Crédito Habitação,519.76
Cliente0995,Contrato1848,Crédito Individual,"3,604.00"
Cliente0996,Contrato0266,Outro Crédito,"18,490.43"
Cliente0996,Contrato1939,Outro Crédito,"66,575.30"
Cliente0996,Contrato2008,Outro Crédito,"2,135.43"
Cliente0997,Contrato1717,Outro Crédito,814.34
Cliente0998,Contrato1220,Outro Crédito,25.93
Cliente0999,Contrato2042,Outro Crédito,715.98
Cliente0999,Contrato2043,Outro Crédito,"7,704.57"
Cliente0999,Contrato2044,Outro Crédito,"2,992.27"
Cliente0999,Contrato2988,Outro Crédito,"624,773.34"
Cliente0999,Contrato2989,Outro Crédito,"36,196.07"
Cliente1000,Contrato2614,Crédito Individual,"20,002.58"
Cliente1001,Contrato2831,Crédito Individual,"18,389.36"
Cliente1002,Contrato1041,Outro Crédito,528.76
Cliente1003,Contrato1859,Crédito Individual,"17,301.04"
Cliente1004,Contrato0267,Outro Crédito,"1,138.73"
Cliente1004,Contrato0268,Outro Crédito,"145,363.21"
Cliente1004,Contrato2024,Outro Crédito,"17,160.57"
Cliente1005,Contrato0269,Outro Crédito,42.45
Cliente1005,Contrato1960,Crédito Habitação,"10,092.37"
Cliente1006,Contrato2683,Crédito Individual,"30,670.76"
Cliente1007,Contrato2549,Crédito Cartões,"1,170.45"
Cliente1008,Contrato0270,Outro Crédito,132.98
Cliente1009,Contrato1906,Crédito Individual,"39,772.14"
Cliente1010,Contrato0271,Outro Crédito,161.80
Cliente1010,Contrato2188,Crédito Cartões,432.94
Cliente1011,Contrato0273,Outro Crédito,464.52
Cliente1011,Contrato0274,Outro Crédito,"29,680.63"
Cliente1012,Contrato1696,Outro Crédito,263.36
Cliente1013,Contrato0275,Outro Crédito,138.60
Cliente1013,Contrato2108,Crédito Cartões,"8,284.24"
Cliente1014,Contrato1971,Crédito Habitação,"13,580.00"
Cliente1014,Contrato2133,Crédito Cartões,790.10
Cliente1014,Contrato2134,Crédito Cartões,464.77
Cliente1014,Contrato2668,Crédito Individual,"12,350.41"
Cliente1015,Contrato1914,Outro Crédito,"18,146.06"
Cliente1015,Contrato1915,Outro Crédito,"16,538.85"
Cliente1015,Contrato1930,Outro Crédito,"20,980.06"
Cliente1016,Contrato2095,Crédito Cartões,"3,779.36"
Cliente1017,Contrato2164,Crédito Cartões,"4,702.73"
Cliente1018,Contrato0599,Outro Crédito,284.29
Cliente1018,Contrato2230,Crédito Cartões,"7,346.73"
Cliente1019,Contrato1885,Crédito Habitação,"3,480.84"
Cliente1019,Contrato1935,Crédito Individual,"9,843.41"
Cliente1020,Contrato0905,Outro Crédito,39.92
Cliente1021,Contrato0280,Outro Crédito,253.77
Cliente1021,Contrato1878,Crédito Individual,"3,918.93"
Cliente1022,Contrato0281,Outro Crédito,285.83
Cliente1022,Contrato0282,Outro Crédito,"30,431.64"
Cliente1022,Contrato2862,Outro Crédito,"33,471.70"
Cliente1023,Contrato1876,Crédito Individual,"6,881.00"
Cliente1024,Contrato2245,Crédito Cartões,"9,085.81"
Cliente1025,Contrato0283,Outro Crédito,117.52
Cliente1025,Contrato2347,Crédito Cartões,"1,328.02"
Cliente1026,Contrato0286,Outro Crédito,"8,453.40"
Cliente1026,Contrato2612,Crédito Individual,"13,745.41"
Cliente1027,Contrato0287,Outro Crédito,"7,295.57"
Cliente1028,Contrato0288,Outro Crédito,118.45
Cliente1029,Contrato0312,Outro Crédito,"2,276.80"
Cliente1030,Contrato0289,Outro Crédito,"18,250.89"
Cliente1030,Contrato0290,Outro Crédito,"163,612.54"
Cliente1030,Contrato1883,Outro Crédito,"119,642.56"
Cliente1031,Contrato0308,Outro Crédito,883.32
Cliente1031,Contrato1866,Crédito Habitação,"15,288.25"
Cliente1031,Contrato1867,Crédito Habitação,"22,763.49"
Cliente1031,Contrato1868,Crédito Habitação,"15,063.81"
Cliente1031,Contrato2106,Crédito Cartões,"2,765.28"
Cliente1032,Contrato0291,Outro Crédito,"5,750.87"
Cliente1032,Contrato1993,Outro Crédito,"10,661.46"
Cliente1033,Contrato1863,Crédito Habitação,"15,991.61"
Cliente1034,Contrato0293,Outro Crédito,"8,762.00"
Cliente1034,Contrato1922,Outro Crédito,"30,913.07"
Cliente1035,Contrato0292,Outro Crédito,693.81
Cliente1036,Contrato1861,Crédito Individual,"22,276.86"
Cliente1037,Contrato2156,Crédito Cartões,"1,536.81"
Cliente1038,Contrato1222,Outro Crédito,"1,010.53"
Cliente1038,Contrato2440,Crédito Cartões,173.00
Cliente1039,Contrato0615,Outro Crédito,142.02
Cliente1039,Contrato2821,Crédito Habitação,"42,341.67"
Cliente1039,Contrato2898,Crédito Individual,"2,677.26"
Cliente1040,Contrato0676,Outro Crédito,71.15
Cliente1040,Contrato2263,Crédito Cartões,728.79
Cliente1041,Contrato0294,Outro Crédito,41.08
Cliente1042,Contrato2566,Crédito Individual,"24,906.17"
Cliente1043,Contrato0295,Outro Crédito,191.23
Cliente1044,Contrato1289,Outro Crédito,12.78
Cliente1045,Contrato1877,Crédito Individual,"3,369.90"
Cliente1046,Contrato2674,Crédito Individual,"12,714.71"
Cliente1047,Contrato2553,Crédito Individual,"29,984.11"
Cliente1048,Contrato1849,Crédito Individual,"2,677.76"
Cliente1049,Contrato0296,Outro Crédito,"3,869.34"
Cliente1049,Contrato1851,Crédito Individual,"5,454.05"
Cliente1049,Contrato1857,Crédito Habitação,"73,542.75"
Cliente1049,Contrato2101,Crédito Cartões,632.65
Cliente1050,Contrato2352,Crédito Cartões,666.92
Cliente1051,Contrato0705,Outro Crédito,"4,099.09"
Cliente1052,Contrato0298,Outro Crédito,"1,241.29"
Cliente1052,Contrato0299,Outro Crédito,"40,226.03"
Cliente1052,Contrato1923,Outro Crédito,"51,335.99"
Cliente1052,Contrato1968,Outro Crédito,"13,707.70"
Cliente1053,Contrato2590,Crédito Individual,"1,452.18"
Cliente1054,Contrato2038,Outro Crédito,"203,243.04"
Cliente1054,Contrato2964,Outro Crédito,"1,509,798.93"
Cliente1055,Contrato0301,Outro Crédito,21.38
Cliente1055,Contrato1904,Crédito Habitação,"36,238.20"
Cliente1056,Contrato0302,Outro Crédito,173.21
Cliente1056,Contrato0513,Outro Crédito,273.89
Cliente1056,Contrato1986,Crédito Habitação,"61,547.85"
Cliente1056,Contrato2691,Crédito Habitação,"72,775.39"
Cliente1056,Contrato2692,Crédito Habitação,"40,492.84"
Cliente1057,Contrato0303,Outro Crédito,"1,652.52"
Cliente1057,Contrato2120,Crédito Cartões,812.25
Cliente1057,Contrato2240,Crédito Cartões,"1,331.96"
Cliente1057,Contrato2653,Crédito Individual,"12,071.11"
Cliente1057,Contrato2678,Crédito Individual,"10,338.40"
Cliente1058,Contrato0304,Outro Crédito,545.33
Cliente1059,Contrato0305,Outro Crédito,483.99
Cliente1059,Contrato2621,Outro Crédito,"21,189.13"
Cliente1060,Contrato0311,Outro Crédito,2.80
Cliente1060,Contrato2726,Crédito Individual,"26,732.46"
Cliente1061,Contrato3014,Outro Crédito,"52,209.60"
Cliente1062,Contrato2126,Crédito Cartões,"1,525.76"
Cliente1063,Contrato2791,Crédito Habitação,53.78
Cliente1063,Contrato2792,Crédito Habitação,537.35
Cliente1064,Contrato2104,Crédito Cartões,490.90
Cliente1064,Contrato3013,Crédito Individual,"4,494.47"
Cliente1065,Contrato0473,Outro Crédito,"1,416.32"
Cliente1065,Contrato2169,Crédito Cartões,"1,323.56"
Cliente1066,Contrato0306,Outro Crédito,99.23
Cliente1066,Contrato2020,Outro Crédito,"3,425.13"
Cliente1066,Contrato2810,Outro Crédito,"7,052.56"
Cliente1066,Contrato2852,Outro Crédito,"3,485.23"
Cliente1066,Contrato2975,Outro Crédito,"101,361.51"
Cliente1067,Contrato0307,Outro Crédito,127.65
Cliente1067,Contrato0655,Outro Crédito,99.25
Cliente1067,Contrato2847,Crédito Individual,"1,128.09"
Cliente1067,Contrato2848,Crédito Individual,"2,211.17"
Cliente1067,Contrato2885,Crédito Individual,"8,129.58"
Cliente1068,Contrato1871,Crédito Individual,"1,728.65"
Cliente1069,Contrato2660,Crédito Individual,"2,987.22"
Cliente1069,Contrato2787,Crédito Individual,"3,834.98"
Cliente1070,Contrato2127,Crédito Cartões,"8,172.18"
Cliente1071,Contrato2109,Crédito Cartões,"1,780.04"
Cliente1072,Contrato2629,Crédito Individual,"15,082.28"
Cliente1073,Contrato0309,Outro Crédito,718.47
Cliente1073,Contrato2571,Crédito Individual,"10,545.14"
Cliente1074,Contrato2290,Crédito Cartões,583.04
Cliente1075,Contrato0310,Outro Crédito,31.04
Cliente1075,Contrato3040,Crédito Individual,"4,272.14"
Cliente1076,Contrato1173,Outro Crédito,7.74
Cliente1077,Contrato1893,Crédito Habitação,"24,233.32"
Cliente1077,Contrato1894,Crédito Habitação,"4,778.37"
Cliente1078,Contrato2819,Crédito Habitação,"7,754.06"
Cliente1079,Contrato1172,Outro Crédito,39.58
Cliente1080,Contrato0314,Outro Crédito,"2,818.82"
Cliente1081,Contrato0315,Outro Crédito,51.34
Cliente1081,Contrato1869,Crédito Habitação,"24,751.04"
Cliente1081,Contrato2778,Crédito Habitação,"89,276.66"
Cliente1082,Contrato2115,Crédito Cartões,"2,708.42"
Cliente1083,Contrato0316,Outro Crédito,"11,276.25"
Cliente1084,Contrato2797,Crédito Individual,"18,447.92"
Cliente1085,Contrato1126,Outro Crédito,420.36
Cliente1085,Contrato1127,Outro Crédito,"5,019.53"
Cliente1086,Contrato0317,Outro Crédito,66.67
Cliente1087,Contrato1918,Crédito Individual,"2,279.36"
Cliente1088,Contrato2429,Crédito Cartões,687.08
Cliente1089,Contrato0354,Outro Crédito,939.36
Cliente1090,Contrato2266,Crédito Cartões,"1,418.88"
Cliente1091,Contrato2493,Crédito Cartões,816.37
Cliente1092,Contrato2669,Crédito Individual,"5,600.96"
Cliente1093,Contrato0321,Outro Crédito,546.83
Cliente1094,Contrato0449,Outro Crédito,"25,596.28"
Cliente1094,Contrato2160,Crédito Cartões,"8,439.28"
Cliente1095,Contrato0785,Outro Crédito,79.98
Cliente1095,Contrato2859,Crédito Individual,"1,911.69"
Cliente1096,Contrato1105,Outro Crédito,618.25
Cliente1097,Contrato1901,Crédito Individual,"6,564.86"
Cliente1097,Contrato2647,Crédito Individual,"5,953.68"
Cliente1097,Contrato2775,Crédito Individual,"13,556.81"
Cliente1098,Contrato0325,Outro Crédito,201.12
Cliente1098,Contrato0515,Outro Crédito,205.56
Cliente1098,Contrato2611,Crédito Individual,"3,382.38"
Cliente1099,Contrato0324,Outro Crédito,"4,980.84"
Cliente1099,Contrato2035,Outro Crédito,"80,528.81"
Cliente1099,Contrato2732,Outro Crédito,"508,155.79"
Cliente1099,Contrato2780,Outro Crédito,"152,032.38"
Cliente1099,Contrato2829,Outro Crédito,"14,174.03"
Cliente1100,Contrato0326,Outro Crédito,"7,483.43"
Cliente1101,Contrato0327,Outro Crédito,203.00
Cliente1102,Contrato1019,Outro Crédito,5.04
Cliente1103,Contrato2703,Outro Crédito,"11,834.98"
Cliente1104,Contrato0813,Outro Crédito,249.67
Cliente1105,Contrato2721,Crédito Habitação,"32,150.29"
Cliente1105,Contrato2812,Crédito Individual,"4,163.26"
Cliente1106,Contrato0330,Outro Crédito,"2,122.41"
Cliente1106,Contrato2447,Crédito Cartões,727.21
Cliente1107,Contrato0331,Outro Crédito,"12,615.50"
Cliente1107,Contrato0332,Outro Crédito,"10,133.82"
Cliente1107,Contrato1924,Outro Crédito,"66,091.32"
Cliente1107,Contrato1981,Outro Crédito,"32,066.54"
Cliente1108,Contrato0333,Outro Crédito,68.37
Cliente1108,Contrato1897,Crédito Habitação,410.81
Cliente1108,Contrato2577,Crédito Individual,"2,117.86"
Cliente1109,Contrato2962,Crédito Individual,"24,064.49"
Cliente1110,Contrato3030,Crédito Habitação,"5,941.19"
Cliente1111,Contrato0344,Outro Crédito,85.39
Cliente1111,Contrato2139,Crédito Cartões,"3,397.91"
Cliente1112,Contrato0334,Outro Crédito,99.49
Cliente1112,Contrato0335,Outro Crédito,"20,574.02"
Cliente1113,Contrato2686,Crédito Individual,"7,587.58"
Cliente1114,Contrato2945,Crédito Individual,950.35
Cliente1115,Contrato0336,Outro Crédito,"16,182.23"
Cliente1115,Contrato0337,Outro Crédito,"47,418.72"
Cliente1115,Contrato2698,Outro Crédito,"18,548.27"
Cliente1116,Contrato1889,Outro Crédito,"2,308.01"
Cliente1117,Contrato0341,Outro Crédito,199.51
Cliente1117,Contrato2279,Crédito Cartões,"3,960.59"
Cliente1118,Contrato2868,Crédito Individual,783.31
Cliente1119,Contrato2565,Crédito Individual,"4,200.68"
Cliente1120,Contrato0343,Outro Crédito,77.32
Cliente1121,Contrato2202,Crédito Cartões,"1,811.63"
Cliente1122,Contrato0345,Outro Crédito,39.74
Cliente1123,Contrato2973,Crédito Habitação,"70,515.81"
Cliente1124,Contrato0346,Outro Crédito,121.49
Cliente1125,Contrato0851,Outro Crédito,177.73
Cliente1126,Contrato2826,Crédito Individual,"40,652.30"
Cliente1127,Contrato0349,Outro Crédito,707.65
Cliente1127,Contrato2886,Outro Crédito,"34,993.09"
Cliente1128,Contrato0350,Outro Crédito,"1,016.35"
Cliente1128,Contrato0351,Outro Crédito,"27,601.45"
Cliente1129,Contrato1177,Outro Crédito,29.96
Cliente1130,Contrato0846,Outro Crédito,65.55
Cliente1130,Contrato2920,Crédito Individual,"13,094.76"
Cliente1131,Contrato0355,Outro Crédito,83.04
Cliente1131,Contrato2469,Crédito Cartões,109.88
Cliente1132,Contrato2806,Crédito Habitação,"4,863.54"
Cliente1132,Contrato2807,Crédito Habitação,"14,482.50"
Cliente1133,Contrato0356,Outro Crédito,195.83
Cliente1133,Contrato2598,Crédito Individual,"1,527.11"
Cliente1134,Contrato1245,Outro Crédito,"1,893.85"
Cliente1135,Contrato1033,Outro Crédito,5.46
Cliente1136,Contrato1884,Crédito Individual,"5,845.25"
Cliente1137,Contrato2940,Crédito Habitação,"6,542.63"
Cliente1138,Contrato0358,Outro Crédito,5.32
Cliente1139,Contrato2140,Crédito Cartões,"2,975.06"
Cliente1140,Contrato0359,Outro Crédito,43.20
Cliente1141,Contrato0360,Outro Crédito,106.71
Cliente1141,Contrato2637,Crédito Habitação,"17,358.90"
Cliente1141,Contrato2638,Crédito Habitação,"2,765.90"
Cliente1142,Contrato1936,Crédito Habitação,"25,970.77"
Cliente1142,Contrato1937,Crédito Habitação,"21,414.39"
Cliente1142,Contrato1940,Outro Crédito,"5,129.21"
Cliente1142,Contrato2877,Crédito Individual,"7,972.61"
Cliente1143,Contrato0361,Outro Crédito,"3,404.66"
Cliente1143,Contrato0362,Outro Crédito,"305,260.97"
Cliente1143,Contrato2950,Outro Crédito,"3,063.56"
Cliente1144,Contrato0453,Outro Crédito,130.12
Cliente1145,Contrato0363,Outro Crédito,"13,428.15"
Cliente1146,Contrato0519,Outro Crédito,68.28
Cliente1147,Contrato0364,Outro Crédito,99.36
Cliente1147,Contrato2550,Crédito Individual,"4,165.04"
Cliente1148,Contrato0373,Outro Crédito,216.82
Cliente1148,Contrato2150,Crédito Cartões,"1,641.88"
Cliente1149,Contrato2200,Crédito Cartões,"3,259.24"
Cliente1150,Contrato1905,Crédito Individual,"2,374.29"
Cliente1151,Contrato0849,Outro Crédito,52.16
Cliente1151,Contrato2425,Crédito Cartões,734.24
Cliente1152,Contrato0366,Outro Crédito,95.88
Cliente1152,Contrato2842,Outro Crédito,"82,431.84"
Cliente1153,Contrato0369,Outro Crédito,741.70
Cliente1153,Contrato0370,Outro Crédito,"57,020.80"
Cliente1153,Contrato3016,Outro Crédito,289.57
Cliente1154,Contrato0371,Outro Crédito,405.24
Cliente1154,Contrato2039,Outro Crédito,"2,785.70"
Cliente1155,Contrato2608,Outro Crédito,"13,862.83"
Cliente1156,Contrato1142,Outro Crédito,39.20
Cliente1157,Contrato2834,Crédito Individual,"17,307.07"
Cliente1158,Contrato2147,Crédito Cartões,"2,875.16"
Cliente1159,Contrato2274,Crédito Cartões,869.10
Cliente1160,Contrato1217,Outro Crédito,337.51
Cliente1161,Contrato0376,Outro Crédito,"1,754.24"
Cliente1162,Contrato0377,Outro Crédito,393.18
Cliente1162,Contrato0378,Outro Crédito,"29,423.10"
Cliente1163,Contrato2148,Crédito Cartões,"1,916.98"
Cliente1164,Contrato0379,Outro Crédito,656.22
Cliente1164,Contrato0380,Outro Crédito,"26,146.14"
Cliente1165,Contrato0633,Outro Crédito,8.01
Cliente1165,Contrato2696,Crédito Habitação,"6,367.26"
Cliente1166,Contrato0381,Outro Crédito,159.28
Cliente1167,Contrato0382,Outro Crédito,36.20
Cliente1167,Contrato2567,Crédito Individual,"1,952.31"
Cliente1168,Contrato1164,Outro Crédito,1.82
Cliente1169,Contrato2281,Crédito Cartões,269.38
Cliente1170,Contrato2880,Crédito Habitação,"35,436.13"
Cliente1171,Contrato0384,Outro Crédito,"1,742.82"
Cliente1172,Contrato1112,Outro Crédito,44.70
Cliente1173,Contrato0388,Outro Crédito,"2,218.07"
Cliente1173,Contrato2187,Crédito Cartões,141.18
Cliente1174,Contrato0584,Outro Crédito,198.60
Cliente1174,Contrato2216,Crédito Cartões,"8,578.97"
Cliente1175,Contrato2578,Crédito Individual,584.05
Cliente1176,Contrato1941,Outro Crédito,"15,236.84"
Cliente1177,Contrato0394,Outro Crédito,51.85
Cliente1177,Contrato1933,Crédito Habitação,"67,109.18"
Cliente1178,Contrato0398,Outro Crédito,160.31
Cliente1178,Contrato2658,Crédito Individual,"3,032.60"
Cliente1179,Contrato0399,Outro Crédito,142.94
Cliente1179,Contrato2597,Crédito Individual,"12,686.18"
Cliente1180,Contrato0400,Outro Crédito,"2,176.31"
Cliente1180,Contrato2184,Crédito Cartões,"2,222.94"
Cliente1181,Contrato0401,Outro Crédito,33.09
Cliente1181,Contrato1926,Crédito Habitação,"7,862.40"
Cliente1182,Contrato2162,Crédito Cartões,"1,713.44"
Cliente1183,Contrato2163,Crédito Cartões,"2,375.04"
Cliente1184,Contrato1093,Outro Crédito,41.84
Cliente1185,Contrato0402,Outro Crédito,4.75
Cliente1186,Contrato0403,Outro Crédito,178.73
Cliente1186,Contrato2605,Crédito Individual,"11,488.01"
Cliente1187,Contrato0404,Outro Crédito,763.93
Cliente1187,Contrato2602,Crédito Individual,"13,305.22"
Cliente1188,Contrato2754,Crédito Individual,"4,060.24"
Cliente1189,Contrato0406,Outro Crédito,"1,215.53"
Cliente1190,Contrato0407,Outro Crédito,"5,610.75"
Cliente1190,Contrato1955,Crédito Habitação,"36,554.94"
Cliente1190,Contrato2153,Crédito Cartões,"2,191.91"
Cliente1191,Contrato0412,Outro Crédito,311.36
Cliente1191,Contrato2619,Crédito Individual,"8,561.45"
Cliente1192,Contrato0410,Outro Crédito,43.49
Cliente1193,Contrato0413,Outro Crédito,"3,424.74"
Cliente1193,Contrato0414,Outro Crédito,"35,970.39"
Cliente1194,Contrato2794,Crédito Habitação,"4,129.37"
Cliente1194,Contrato2795,Crédito Habitação,"22,042.77"
Cliente1194,Contrato2798,Crédito Individual,578.23
Cliente1195,Contrato0792,Outro Crédito,60.40
Cliente1195,Contrato2874,Crédito Individual,"12,665.50"
Cliente1196,Contrato1139,Outro Crédito,40.20
Cliente1197,Contrato0416,Outro Crédito,"1,897.71"
Cliente1198,Contrato0903,Outro Crédito,46.05
Cliente1199,Contrato0418,Outro Crédito,164.73
Cliente1200,Contrato2340,Crédito Cartões,41.34
Cliente1201,Contrato0419,Outro Crédito,70.22
Cliente1202,Contrato0420,Outro Crédito,537.97
Cliente1202,Contrato2569,Crédito Individual,324.15
Cliente1203,Contrato0421,Outro Crédito,167.86
Cliente1203,Contrato2570,Crédito Individual,"9,276.92"
Cliente1204,Contrato2997,Crédito Habitação,"12,040.51"
Cliente1205,Contrato0423,Outro Crédito,159.67
Cliente1205,Contrato2270,Crédito Cartões,"2,194.43"
Cliente1206,Contrato2283,Crédito Cartões,"1,644.94"
Cliente1207,Contrato0425,Outro Crédito,"6,486.32"
Cliente1207,Contrato2165,Crédito Cartões,"3,212.79"
Cliente1208,Contrato0426,Outro Crédito,69.81
Cliente1208,Contrato2575,Crédito Individual,"3,073.64"
Cliente1209,Contrato0427,Outro Crédito,"1,242.21"
Cliente1210,Contrato0429,Outro Crédito,725.43
Cliente1211,Contrato2774,Crédito Individual,"6,780.67"
Cliente1212,Contrato0940,Outro Crédito,518.27
Cliente1213,Contrato0433,Outro Crédito,482.38
Cliente1214,Contrato2238,Crédito Cartões,"4,370.15"
Cliente1214,Contrato2239,Crédito Cartões,"1,301.70"
Cliente1215,Contrato0677,Outro Crédito,119.87
Cliente1215,Contrato2253,Crédito Cartões,956.89
Cliente1216,Contrato0568,Outro Crédito,"1,621.29"
Cliente1216,Contrato0569,Outro Crédito,"82,171.45"
Cliente1217,Contrato1959,Crédito Habitação,15.01
Cliente1218,Contrato0436,Outro Crédito,"4,981.97"
Cliente1218,Contrato0437,Outro Crédito,"6,299.92"
Cliente1218,Contrato1956,Outro Crédito,"3,751.56"
Cliente1219,Contrato0656,Outro Crédito,313.38
Cliente1219,Contrato2562,Crédito Individual,"7,147.74"
Cliente1220,Contrato0442,Outro Crédito,14.13
Cliente1220,Contrato0450,Outro Crédito,"15,595.03"
Cliente1220,Contrato1958,Crédito Habitação,"89,645.26"
